market,strategy,regime,sizing,sl,tp,trail,cagr,sharpe,sortino,calmar,max_drawdown,total_return,trades,exposure,benchmark_return
india,golden_cross_50_200,"bull,pullback",equal_slot,0.08,0.25,0.15,14.484397432721385,1.3005961138538875,1.835466022458323,1.3221988833729645,-10.954779658996006,48.76781484403732,159.0,74.17004048582996,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.08,0.25,0.25,15.465829944263954,1.3074160456571131,1.8534790591352996,1.6281864628846185,-9.49880759778798,52.54400488699047,136.0,76.8825910931174,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.15,none,none,13.275706513568286,0.7748322888675068,1.1118431324504259,0.5229267437014441,-25.387316050425255,44.20259737668082,47.0,90.08097165991902,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.15,none,0.15,9.690462037823732,0.8071940942653935,1.1425265641826383,0.7997452197291426,-12.116936492731641,31.206754580384644,100.0,78.94736842105263,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.15,none,0.25,14.157443695023053,0.9345225394713056,1.3267881326288813,0.6882436959323855,-20.570393566545516,47.52364790051358,55.0,84.37246963562754,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.15,0.25,none,11.472016465182433,0.9338525663479397,1.2548789493824473,0.7013572715716593,-16.356879624952047,37.563404167222544,92.0,81.33603238866397,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.15,0.25,0.15,12.26813382727585,1.0671241514695016,1.478628020937063,1.1065562678549237,-11.086769090430273,40.46839554661206,124.0,77.71929824561403,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.15,0.25,0.25,12.879041241634791,1.081617812053201,1.4949446129975485,0.932737874719028,-13.807782004686356,42.72478855113479,95.0,80.17543859649123,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.25,none,none,9.985414300856466,0.6226582598189838,0.8741957521248312,0.3582688419884768,-27.871288626259137,32.24547923494403,43.0,87.88124156545209,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.25,none,0.15,9.883929330477926,0.8249975790199428,1.1714913328914747,0.8359985512419399,-11.822902462922443,31.887473009491462,100.0,78.94736842105263,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.25,none,0.25,13.162654641679294,0.8637712658382745,1.2097093489881807,0.6459847973470575,-20.376105901773435,43.780390316291374,51.0,85.39811066126856,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.25,0.25,none,16.7114743503338,1.3100832381933947,1.796256856243754,1.5176973492132129,-11.011071712681826,57.42709727208491,87.0,84.17004048582996,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.25,0.25,0.15,12.658229975119184,1.10766850895636,1.5436678285023435,1.1868406977300017,-10.665483581183063,41.906482729501214,124.0,77.71929824561403,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.25,0.25,0.25,10.14218065395578,0.8253958370853819,1.1123944685205491,0.5476799460170527,-18.51844444499706,32.79975895894811,94.0,81.33603238866397,25.79863906199593
india,fifty_two_week_high,none,equal_slot,none,none,none,13.931838480671498,0.7858364099348858,1.0710814504974004,0.6719083590863065,-20.7347301045885,46.66915904286439,189.0,97.86774628879891,25.79863906199593
india,fifty_two_week_high,none,equal_slot,none,none,0.15,7.96885600140067,0.5225144042129787,0.6866809316590978,0.3308537929261407,-24.085732646201294,25.251030831576116,236.0,97.98920377867746,25.79863906199593
india,fifty_two_week_high,none,equal_slot,none,none,0.25,11.974088050516762,0.7036667322626143,0.9492462980825622,0.6566442974579958,-18.235273034230104,39.39077371713042,195.0,98.01619433198381,25.79863906199593
india,fifty_two_week_high,none,equal_slot,none,0.25,none,13.157188817230182,0.8283823781041234,1.08588700148944,0.7403825809233582,-17.770797363737774,43.75999816341274,244.0,97.90823211875843,25.79863906199593
india,fifty_two_week_high,none,equal_slot,none,0.25,0.15,10.303996880954958,0.7078669750517349,0.9332731401883905,0.4664776971419345,-22.088937893679784,33.37349812960755,278.0,97.85425101214574,25.79863906199593
india,fifty_two_week_high,none,equal_slot,none,0.25,0.25,15.043042634854121,0.9872752742144529,1.3242976591240176,0.9924403894265776,-15.157628402795902,50.909620918252884,246.0,97.86774628879891,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.08,none,none,9.510888821851493,0.5679759169988381,0.7503898334332788,0.4031546938076781,-23.591164800845878,30.576999812129202,238.0,98.00269905533064,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.08,none,0.15,7.821266309240182,0.5135865461803112,0.6698494491394914,0.33868539753185833,-23.093013062378862,24.7489252365513,271.0,97.86774628879891,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.08,none,0.25,7.3990056309995555,0.4614325834142016,0.6028973795463862,0.2843103739695915,-26.02439554946003,23.31971452865538,243.0,98.00269905533064,25.79863906199593
india,fifty_two_week_high,none,equal_slot,0.08,0.25,none,8.275304570598617,0.5724382785788203,0.750045486493656,0.3939866357259575,-21.004023538388783,26.29783280275806,306.0,97.88124156545209,25.79863906199593
