market,strategy,years,kind,regime,sl,tp,trail,cagr,sharpe,sortino,calmar,max_drawdown,total_return,trades,exposure,benchmark_return
us,fifty_two_week_high,5,baseline,"bull,pullback",none,none,none,11.711495227607394,0.6186071726245329,0.8751102666588871,0.49883082166457043,-23.477890136232542,73.36539261967943,333.0,97.43016759776536,85.81111939042859
us,fifty_two_week_high,2,tuned,"bull,pullback",0.15,none,none,35.80269032056569,1.2912750943145521,1.8496880257027646,1.8434940209616448,-19.421104659666586,83.30726444620726,128.0,96.74,48.39136944753712
us,fifty_two_week_high,2,baseline,"bull,pullback",none,none,none,31.539986832900226,1.1578377929941521,1.6609694316620676,1.3918122631954202,-22.66109278308018,72.08908691761371,131.0,98.26,48.39136944753712
us,fifty_two_week_high,1,tuned,"bull,pullback",0.15,none,none,62.00845819623177,1.5826197279941625,2.335738495872386,3.080190648170956,-20.131370190690287,61.38928271736022,69.0,98.40637450199203,22.906067158483843
us,fifty_two_week_high,1,baseline,"bull,pullback",none,none,none,67.34818997671613,1.718566002404641,2.538247843078807,3.4481593792430276,-19.53163487225496,66.6657071885572,65.0,98.40637450199203,22.906067158483843
us,bll_trading_range_break,5,tuned,bull,0.15,0.25,0.25,10.560914407877963,0.8053175971656171,1.1846665252022597,0.4865509375550226,-21.70567065587796,64.67358152761251,139.0,82.68954509177973,85.81111939042859
us,bll_trading_range_break,5,baseline,bull,none,none,none,10.279530517149272,0.6408806684339513,0.9051577913874643,0.38858028977891845,-26.45407085109175,62.60185584023441,55.0,99.75259377494015,85.81111939042859
us,bll_trading_range_break,2,tuned,bull,0.15,0.25,0.25,17.758363429443904,1.1272502997209095,1.5894516234559821,1.3674135994627645,-12.98682668976006,38.22129449579905,67.0,92.54,48.39136944753712
us,bll_trading_range_break,2,baseline,bull,none,none,none,16.672555630766126,1.0041019862838954,1.4331640790848572,1.1108765858674075,-15.00846794583187,35.70900849793188,22.0,99.44000000000001,48.39136944753712
us,bll_trading_range_break,1,tuned,bull,0.15,0.25,0.25,18.063998613562894,1.353638126738151,2.0004178562173363,2.4791390832081395,-7.2863998377158845,17.908503382959793,44.0,99.3227091633466,22.906067158483843
us,bll_trading_range_break,1,baseline,bull,none,none,none,75.32153180144635,2.0634518516390945,3.1585614137646463,4.109246143999924,-18.329768809645625,74.54204339500777,14.0,99.60159362549801,22.906067158483843
us,keltner_breakout,5,tuned,bull,0.25,none,none,15.712377766614495,0.9707792333561962,1.4072716119827546,1.0346853274547125,-15.18565823801364,106.48429828382726,176.0,80.74221867517957,85.81111939042859
us,keltner_breakout,5,baseline,bull,none,none,none,2.0826384778571683,0.2037194489158682,0.27921363476586886,0.06521884305209583,-31.93307915924832,10.783541813437413,229.0,98.80287310454909,85.81111939042859
us,keltner_breakout,2,tuned,bull,0.25,none,none,21.10268800151158,0.962129907051102,1.3683059483964704,0.8867289794518164,-23.79835157136451,46.102514052395094,80.0,90.88,48.39136944753712
us,keltner_breakout,2,baseline,bull,none,none,none,19.664893550356943,0.9012128545579356,1.2586598579483077,0.8789090376317944,-22.374207919563176,42.68770675462292,94.0,99.12,48.39136944753712
us,keltner_breakout,1,tuned,bull,0.25,none,none,77.25996294497013,2.3032022672921766,3.5869334578182204,5.082818744765586,-15.20021996151926,76.45645651333639,51.0,98.72509960159363,22.906067158483843
us,keltner_breakout,1,baseline,bull,none,none,none,71.98357936580717,2.1634265135971398,3.3136911308137185,4.326557805396567,-16.637609527837853,71.24505488464096,52.0,99.28286852589642,22.906067158483843
us,adx_trend,5,tuned,"bull,pullback",none,0.25,0.15,12.00805482553342,0.8088042214118271,1.1801472951399106,0.6782350077181787,-17.70485847661085,75.6640160650377,717.0,86.80766161213089,85.81111939042859
us,adx_trend,5,baseline,"bull,pullback",none,none,none,7.3177674067751886,0.42479390999130845,0.5958505199628017,0.2210837432083897,-33.09952735818114,42.03142474601138,711.0,99.36153232242617,85.81111939042859
us,adx_trend,2,tuned,"bull,pullback",none,0.25,0.15,15.03669130547407,0.7845579156873479,1.1144092422127445,0.7101445633933289,-21.174127185630056,31.967106027319847,357.0,97.39999999999999,48.39136944753712
us,adx_trend,2,baseline,"bull,pullback",none,none,none,16.570981605200743,0.7414958354431744,1.0395507833426578,0.5873858718708629,-28.211406502545028,35.47515853784391,286.0,99.8,48.39136944753712
us,adx_trend,1,tuned,"bull,pullback",none,0.25,0.15,24.18024405568653,1.0373294576067773,1.5335094028973955,1.5802715288035971,-15.301322345529488,23.966991194092202,209.0,99.60159362549801,22.906067158483843
us,adx_trend,1,baseline,"bull,pullback",none,none,none,36.23702303402454,1.2292261292053408,1.779893866783521,2.374642350707239,-15.259991898667217,35.90308353344107,139.0,99.60159362549801,22.906067158483843
us,long_term_reversal,5,tuned,bull,0.25,0.25,none,11.139761654571224,0.7503083361295674,1.1452334665302406,0.47313791366561303,-23.54442823714223,69.0017228837353,108.0,56.201117318435756,85.81111939042859
us,long_term_reversal,5,baseline,bull,none,none,none,18.280364236614677,0.9986108771699106,1.5565720757219945,0.6907352772902644,-26.465079803550857,130.27594794691888,30.0,59.6169193934557,85.81111939042859
us,long_term_reversal,2,tuned,bull,0.25,0.25,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.39136944753712
us,long_term_reversal,2,baseline,bull,none,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.39136944753712
us,long_term_reversal,1,tuned,bull,0.25,0.25,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.906067158483843
us,long_term_reversal,1,baseline,bull,none,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.906067158483843
us,macd_signal_cross,5,tuned,none,none,none,0.15,8.546489080566833,0.599373137285529,0.8623153824036704,0.2929760705827599,-29.171287141529945,50.29628449564121,1364.0,98.27613727055068,85.81111939042859
us,macd_signal_cross,5,baseline,none,none,none,none,7.337085085135309,0.496456348451284,0.7038948743841763,0.23561155609770465,-31.140599411400377,42.15848995121851,1304.0,98.59005054535781,85.81111939042859
us,macd_signal_cross,2,tuned,none,none,none,0.15,13.0122991571608,0.8364845345338369,1.2203712539324072,0.650946248136876,-19.98982127081048,27.40818802824294,568.0,99.46666666666667,48.39136944753712
us,macd_signal_cross,2,baseline,none,none,none,none,10.278922730734585,0.654924781597733,0.9208935083947974,0.5066043294307908,-20.289843835886188,21.37854427173942,543.0,99.46666666666667,48.39136944753712
us,macd_signal_cross,1,tuned,none,none,none,0.15,5.41023128525302,0.39819516004591443,0.5826206955279435,0.596775897334031,-9.065767081784088,5.3661610232575985,295.0,99.601593625498,22.906067158483843
us,macd_signal_cross,1,baseline,none,none,none,none,11.144039048347775,0.6518644842301787,0.9938179757398123,0.7236164610621821,-15.40047752920057,11.05087870008379,285.0,99.601593625498,22.906067158483843
us,stochastic_cross,5,tuned,none,0.08,none,none,11.500202372737212,0.7269648311621428,1.0485889655388283,0.39212715790841846,-29.327737548397735,71.74237471579804,1468.0,98.74434690077149,85.81111939042859
us,stochastic_cross,5,baseline,none,none,none,none,12.539800387539191,0.7379201092290968,1.0719394948517937,0.44485910396771283,-28.18825168619975,79.84647753903499,1134.0,98.89864325618515,85.81111939042859
us,stochastic_cross,2,tuned,none,0.08,none,none,12.109937329439834,0.7497681228867428,1.0869870132864667,0.5571790844297438,-21.73437170893447,25.401640342044818,619.0,99.22666666666667,48.39136944753712
