effective_date,symbol
2015-09-30,BLISSGVS.NS
2015-09-30,BLUESTARCO.NS
2015-09-30,BOMDYEING.NS
2015-09-30,BRFL.NS
2015-09-30,CANFINHOME.NS
2015-09-30,CAPLIPOINT.NS
2015-09-30,CARBORUNIV.NS
2015-09-30,CARERATING.NS
2015-09-30,CCL.NS
2015-09-30,CEATLTD.NS
2015-09-30,CENTURYPLY.NS
2015-09-30,CENTURYTEX.NS
2015-09-30,CERA.NS
2015-09-30,CHAMBLFERT.NS
2015-09-30,CHENNPETRO.NS
2015-09-30,CHOLAHLDNG.NS
2015-09-30,CLCIND.NS
2015-09-30,COFORGE.NS
2015-09-30,COX&KINGS.NS
2015-09-30,CUB.NS
2015-09-30,DBREALTY.NS
2015-09-30,DCAL.NS
2015-09-30,DCBBANK.NS
2015-09-30,DCMSHRIRAM.NS
2015-09-30,DELTACORP.NS
2015-09-30,DEN.NS
2015-09-30,DHANUKA.NS
2015-09-30,DPSCLTD.NS
2015-09-30,DYNAMATECH.NS
2015-09-30,ECLERX.NS
2015-09-30,EDELWEISS.NS
2015-09-30,EIDPARRY.NS
2015-09-30,ELGIEQUIP.NS
2015-09-30,ENIL.NS
2015-09-30,EPL.NS
2015-09-30,EROSMEDIA.NS
2015-09-30,ESCORTS.NS
2015-09-30,EVEREADY.NS
2015-09-30,FACT.NS
2015-09-30,FCONSUMER.NS
2015-09-30,FDC.NS
2015-09-30,FEL.NS
2015-09-30,FINCABLES.NS
2015-09-30,FINPIPE.NS
2015-09-30,FLFL.NS
2015-09-30,FMGOETZE.NS
2015-09-30,FSL.NS
2015-09-30,GATEWAY.NS
2015-09-30,GATI.NS
2015-09-30,GEPIL.NS
2015-09-30,GLOBOFFS.NS
2015-09-30,GODFRYPHLP.NS
2015-09-30,GRANULES.NS
2015-09-30,GRAPHITE.NS
2015-09-30,GREAVESCOT.NS
2015-09-30,GREENPLY.NS
2015-09-30,GRINDWELL.NS
2015-09-30,GSFC.NS
2015-09-30,GULFOILLUB.NS
2015-09-30,GVPIL.NS
2015-09-30,HATSUN.NS
2015-09-30,HCC.NS
2015-09-30,HDIL.NS
2015-09-30,HEIDELBERG.NS
2015-09-30,HEUBACHIND.NS
2015-09-30,HFCL.NS
2015-09-30,HMT.NS
2015-09-30,HMVL.NS
2015-09-30,HTMEDIA.NS
2015-09-30,HUHTAMAKI.NS
2015-09-30,IBREALEST.NS
2015-09-30,ICIL.NS
2015-09-30,ICRA.NS
2015-09-30,IFBIND.NS
2015-09-30,IFCI.NS
2015-09-30,IGARASHI.NS
2015-09-30,IIFL-RE.NS
2015-09-30,IIFL.NS
2015-09-30,IL&FSTRANS.NS
