effective_date,symbol
2018-10-04,NFL.NS
2018-10-04,NH.NS
2018-10-04,NHPC.NS
2018-10-04,NIACL.NS
2018-10-04,NIITTECH.NS
2018-10-04,NILKAMAL.NS
2018-10-04,NLCINDIA.NS
2018-10-04,NMDC.NS
2018-10-04,NTPC.NS
2018-10-04,OBEROIRLTY.NS
2018-10-04,OFSS.NS
2018-10-04,OIL.NS
2018-10-04,OMAXE.NS
2018-10-04,ONGC.NS
2018-10-04,ORIENTBANK.NS
2018-10-04,ORIENTCEM.NS
2018-10-04,PAGEIND.NS
2018-10-04,PARAGMILK.NS
2018-10-04,PCJEWELLER.NS
2018-10-04,PEL.NS
2018-10-04,PERSISTENT.NS
2018-10-04,PETRONET.NS
2018-10-04,PFC.NS
2018-10-04,PFIZER.NS
2018-10-04,PFS.NS
2018-10-04,PGHH.NS
2018-10-04,PHILIPCARB.NS
2018-10-04,PHOENIXLTD.NS
2018-10-04,PIDILITIND.NS
2018-10-04,PIIND.NS
2018-10-04,PNB.NS
2018-10-04,PNBHOUSING.NS
2018-10-04,PNCINFRA.NS
2018-10-04,POWERGRID.NS
2018-10-04,PRAJIND.NS
2018-10-04,PRESTIGE.NS
2018-10-04,PRSMJOHNSN.NS
2018-10-04,PTC.NS
2018-10-04,PVR.NS
2018-10-04,QUESS.NS
2018-10-04,RADICO.NS
2018-10-04,RAIN.NS
2018-10-04,RAJESHEXPO.NS
2018-10-04,RALLIS.NS
2018-10-04,RAMCOCEM.NS
2018-10-04,RAYMOND.NS
2018-10-04,RBLBANK.NS
2018-10-04,RCF.NS
2018-10-04,RCOM.NS
2018-10-04,RECLTD.NS
2018-10-04,REDINGTON.NS
2018-10-04,RELAXO.NS
2018-10-04,RELCAPITAL.NS
2018-10-04,RELIANCE.NS
2018-10-04,RELINFRA.NS
2018-10-04,RENUKA.NS
2018-10-04,REPCOHOME.NS
2018-10-04,RHFL.NS
2018-10-04,RKFORGE.NS
2018-10-04,RNAM.NS
2018-10-04,RNAVAL.NS
2018-10-04,RPOWER.NS
2018-10-04,RUPA.NS
2018-10-04,SADBHAV.NS
2018-10-04,SADBHIN.NS
2018-10-04,SAIL.NS
2018-10-04,SANOFI.NS
2018-10-04,SBILIFE.NS
2018-10-04,SBIN.NS
2018-10-04,SCHAEFFLER.NS
2018-10-04,SCI.NS
2018-10-04,SHANKARA.NS
2018-10-04,SHILPAMED.NS
2018-10-04,SHK.NS
2018-10-04,SHOPERSTOP.NS
2018-10-04,SHREECEM.NS
2018-10-04,SHRIRAMCIT.NS
2018-10-04,SIEMENS.NS
2018-10-04,SIS.NS
2018-10-04,SJVN.NS
2018-10-04,SKFINDIA.NS
2018-10-04,SOBHA.NS
2018-10-04,SOLARINDS.NS
2018-10-04,SONATSOFTW.NS
2018-10-04,SOUTHBANK.NS
2018-10-04,SPARC.NS
2018-10-04,SPTL.NS
2018-10-04,SREINFRA.NS
2018-10-04,SRF.NS
2018-10-04,SRTRANSFIN.NS
2018-10-04,STAR.NS
2018-10-04,STARCEMENT.NS
2018-10-04,STRTECH.NS
2018-10-04,SUDARSCHEM.NS
2018-10-04,SUNDARMFIN.NS
2018-10-04,SUNDRMFAST.NS
2018-10-04,SUNPHARMA.NS
2018-10-04,SUNTECK.NS
2018-10-04,SUNTV.NS
2018-10-04,SUPREMEIND.NS
2018-10-04,SUVEN.NS
2018-10-04,SUZLON.NS
2018-10-04,SWANENERGY.NS
2018-10-04,SYMPHONY.NS
2018-10-04,SYNDIBANK.NS
2018-10-04,SYNGENE.NS
2018-10-04,TAKE.NS
2018-10-04,TATACHEM.NS
2018-10-04,TATACOFFEE.NS
2018-10-04,TATAELXSI.NS
2018-10-04,TATAGLOBAL.NS
2018-10-04,TATAINVEST.NS
2018-10-04,TATAMOTORS.NS
2018-10-04,TATAMTRDVR.NS
2018-10-04,TATAPOWER.NS
2018-10-04,TATASPONGE.NS
2018-10-04,TATASTEEL.NS
2018-10-04,TCS.NS
2018-10-04,TEAMLEASE.NS
2018-10-04,TECHM.NS
2018-10-04,TEXRAIL.NS
2018-10-04,THERMAX.NS
2018-10-04,THOMASCOOK.NS
2018-10-04,THYROCARE.NS
2018-10-04,TIFIN.NS
2018-10-04,TIINDIA.NS
2018-10-04,TIMETECHNO.NS
2018-10-04,TIMKEN.NS
2018-10-04,TITAN.NS
2018-10-04,TNPL.NS
2018-10-04,TORNTPHARM.NS
2018-10-04,TORNTPOWER.NS
2018-10-04,TRENT.NS
2018-10-04,TRIDENT.NS
2018-10-04,TTKPRESTIG.NS
2018-10-04,TV18BRDCST.NS
2018-10-04,TVSMOTOR.NS
2018-10-04,TVSSRICHAK.NS
2018-10-04,TVTODAY.NS
2018-10-04,UBL.NS
2018-10-04,UCOBANK.NS
2018-10-04,UFLEX.NS
2018-10-04,UJJIVAN.NS
2018-10-04,ULTRACEMCO.NS
2018-10-04,UNICHEMLAB.NS
2018-10-04,UNIONBANK.NS
2018-10-04,UPL.NS
2018-10-04,VAKRANGEE.NS
2018-10-04,VBL.NS
2018-10-04,VEDL.NS
2018-10-04,VENKEYS.NS
2018-10-04,VGUARD.NS
2018-10-04,VIJAYABANK.NS
2018-10-04,VINATIORGA.NS
2018-10-04,VIPIND.NS
2018-10-04,VMART.NS
2018-10-04,VOLTAS.NS
2018-10-04,VRLLOG.NS
2018-10-04,VTL.NS
2018-10-04,WABAG.NS
2018-10-04,WABCOINDIA.NS
2018-10-04,WELCORP.NS
2018-10-04,WELSPUNIND.NS
2018-10-04,WHIRLPOOL.NS
2018-10-04,WIPRO.NS
2018-10-04,WOCKPHARMA.NS
2018-10-04,YESBANK.NS
2018-10-04,ZEEL.NS
2018-10-04,ZENSARTECH.NS
2018-10-04,ZYDUSWELL.NS
2019-02-01,3MINDIA.NS
2019-02-01,8KMILES.NS
2019-02-01,AARTIIND.NS
2019-02-01,ABB.NS
2019-02-01,ABCAPITAL.NS
2019-02-01,ABFRL.NS
2019-02-01,ACC.NS
2019-02-01,ADANIGREEN.NS
2019-02-01,ADANIPORTS.NS
2019-02-01,ADANIPOWER.NS
2019-02-01,ADANITRANS.NS
2019-02-01,ADVENZYMES.NS
2019-02-01,AEGISCHEM.NS
2019-02-01,AIAENG.NS
2019-02-01,AJANTPHARM.NS
2019-02-01,AKZOINDIA.NS
2019-02-01,ALBK.NS
2019-02-01,ALKEM.NS
2019-02-01,ALLCARGO.NS
2019-02-01,AMARAJABAT.NS
2019-02-01,AMBUJACEM.NS
2019-02-01,ANDHRABANK.NS
2019-02-01,APLAPOLLO.NS
2019-02-01,APLLTD.NS
2019-02-01,APOLLOHOSP.NS
2019-02-01,APOLLOTYRE.NS
2019-02-01,ASHOKA.NS
2019-02-01,ASHOKLEY.NS
2019-02-01,ASIANPAINT.NS
2019-02-01,ASTERDM.NS
2019-02-01,ASTRAL.NS
2019-02-01,ATUL.NS
2019-02-01,AUBANK.NS
2019-02-01,AUROPHARMA.NS
2019-02-01,AVANTIFEED.NS
2019-02-01,AXISBANK.NS
2019-02-01,BAJAJ-AUTO.NS
2019-02-01,BAJAJCON.NS
2019-02-01,BAJAJELEC.NS
2019-02-01,BAJAJFINSV.NS
2019-02-01,BAJAJHLDNG.NS
2019-02-01,BAJFINANCE.NS
2019-02-01,BALKRISIND.NS
2019-02-01,BALMLAWRIE.NS
2019-02-01,BALRAMCHIN.NS
2019-02-01,BANDHANBNK.NS
2019-02-01,BANKBARODA.NS
2019-02-01,BANKINDIA.NS
2019-02-01,BASF.NS
2019-02-01,BATAINDIA.NS
2019-02-01,BBTC.NS
2019-02-01,BDL.NS
2019-02-01,BEL.NS
2019-02-01,BEML.NS
2019-02-01,BERGEPAINT.NS
2019-02-01,BHARATFORG.NS
2019-02-01,BHARTIARTL.NS
2019-02-01,BHEL.NS
2019-02-01,BIOCON.NS
2019-02-01,BIRLACORPN.NS
2019-02-01,BLISSGVS.NS
2019-02-01,BLUEDART.NS
2019-02-01,BLUESTARCO.NS
2019-02-01,BOMDYEING.NS
2019-02-01,BOSCHLTD.NS
2019-02-01,BPCL.NS
2019-02-01,BRIGADE.NS
2019-02-01,BRITANNIA.NS
2019-02-01,BSE.NS
2019-02-01,CADILAHC.NS
2019-02-01,CANBK.NS
2019-02-01,CANFINHOME.NS
2019-02-01,CAPLIPOINT.NS
2019-02-01,CARBORUNIV.NS
2019-02-01,CARERATING.NS
2019-02-01,CASTROLIND.NS
2019-02-01,CCL.NS
2019-02-01,CDSL.NS
2019-02-01,CEATLTD.NS
2019-02-01,CENTRALBK.NS
2019-02-01,CENTURYPLY.NS
2019-02-01,CERA.NS
2019-02-01,CGPOWER.NS
2019-02-01,CHAMBLFERT.NS
2019-02-01,CHENNPETRO.NS
2019-02-01,CHOLAFIN.NS
2019-02-01,CIPLA.NS
2019-02-01,COALINDIA.NS
2019-02-01,COCHINSHIP.NS
2019-02-01,COFFEEDAY.NS
2019-02-01,COLPAL.NS
2019-02-01,CONCOR.NS
2019-02-01,COROMANDEL.NS
2019-02-01,CORPBANK.NS
2019-02-01,CREDITACC.NS
2019-02-01,CRISIL.NS
2019-02-01,CROMPTON.NS
2019-02-01,CUB.NS
2019-02-01,CUMMINSIND.NS
2019-02-01,CYIENT.NS
2019-02-01,DABUR.NS
2019-02-01,DBCORP.NS
2019-02-01,DBL.NS
2019-02-01,DCAL.NS
2019-02-01,DCBBANK.NS
2019-02-01,DCMSHRIRAM.NS
2019-02-01,DEEPAKFERT.NS
2019-02-01,DELTACORP.NS
2019-02-01,DEN.NS
2019-02-01,DHFL.NS
2019-02-01,DISHTV.NS
2019-02-01,DIVISLAB.NS
2019-02-01,DIXON.NS
2019-02-01,DLF.NS
2019-02-01,DMART.NS
2019-02-01,DREDGECORP.NS
2019-02-01,DRREDDY.NS
2019-02-01,ECLERX.NS
2019-02-01,EDELWEISS.NS
2019-02-01,EICHERMOT.NS
2019-02-01,EIDPARRY.NS
2019-02-01,EIHOTEL.NS
2019-02-01,ELGIEQUIP.NS
2019-02-01,EMAMILTD.NS
2019-02-01,ENDURANCE.NS
2019-02-01,ENGINERSIN.NS
2019-02-01,EQUITAS.NS
2019-02-01,ERIS.NS
2019-02-01,EROSMEDIA.NS
2019-02-01,ESCORTS.NS
2019-02-01,EVEREADY.NS
2019-02-01,EXCELCROP.NS
2019-02-01,EXIDEIND.NS
2019-02-01,FCONSUMER.NS
2019-02-01,FDC.NS
2019-02-01,FEDERALBNK.NS
2019-02-01,FINCABLES.NS
2019-02-01,FINPIPE.NS
2019-02-01,FLFL.NS
2019-02-01,FORTIS.NS
2019-02-01,FRETAIL.NS
2019-02-01,FSL.NS
2019-02-01,GAIL.NS
2019-02-01,GALAXYSURF.NS
2019-02-01,GAYAPROJ.NS
2019-02-01,GDL.NS
2019-02-01,GEPIL.NS
2019-02-01,GESHIP.NS
2019-02-01,GET&D.NS
2019-02-01,GHCL.NS
2019-02-01,GICRE.NS
2019-02-01,GILLETTE.NS
2019-02-01,GLAXO.NS
2019-02-01,GLENMARK.NS
2019-02-01,GMDCLTD.NS
2019-02-01,GMRINFRA.NS
2019-02-01,GNFC.NS
